data,letter,category_id
biteljica,B,1
bitine,B,1
bjelice,B,1
bjelila,B,1
bjeliši,B,1
bjeljoskja,B,1
bjelojeviće,B,1
bjelovići,B,1
bjelovo brdo,B,1
bjeloševac,B,1
bjeloševina,B,1
bjeloševići,B,1
bjeloši,B,1
blaca,B,1
blagojević,B,1
blatina,B,1
blatka,B,1
blizikuće,B,1
blizna,B,1
blizurat,B,1
bliškovo,B,1
bljaca,B,1
boan,B,1
bobija,B,1
bobotovo groblje,B,1
bobovine,B,1
bobulja,B,1
bogaje,B,1
bogajići,B,1
bogdašići,B,1
bogetići,B,1
bogićevica,B,1
bogićevići,B,1
bogišići,B,1
bogmilovići,B,1
bogojevdo,B,1
bogutovdo,B,1
bojanić,B,1
bojanje brdo,B,1
bojati,B,1
bojindo,B,1
bojišta,B,1
bojke,B,1
bojovina,B,1
bokovo,B,1
bokšindo,B,1
bolesestra,B,1
bolevići,B,1
boljanina,B,1
boljanići,B,1
boljevdo,B,1
boljevići,B,1
bonjindo,B,1
borak,B,1
boreti,B,1
boričje,B,1
borišići,B,1
borjanica,B,1
borje,B,1
boronjina,B,1
borovido,B,1
borovica,B,1
borčane,B,1
bosača,B,1
botun,B,1
boškovići,B,1
božaj,B,1
boždarevdo,B,1
božurevdo,B,1
bradašica,B,1
brajevići,B,1
brajića brijeg,B,1
brajići,B,1
brajkovača,B,1
brajkovina,B,1
brajovići,B,1
brajše,B,1
braka,B,1
brankovdo,B,1
branlovica,B,1
brat njive,B,1
bratešići,B,1
bratica,B,1
bratićev do,B,1
bratićevi dolovi,B,1
bratkovica,B,1
bratosavina,B,1
bratožica,B,1
brazda,B,1
braćan,B,1
braćani,B,1
braćeni,B,1
brca,B,1
brda,B,1
bregovi,B,1
bregvija,B,1
brekinja,B,1
brekovac,B,1
brestica,B,1
brevica,B,1
brezevice,B,1
brezojevica,B,1
brezova ravan,B,1
brezove rupe,B,1
brezovik,B,1
brežani,B,1
brežine,B,1
brguli,B,1
brijeg,B,1
brijeg vuksanovića,B,1
brijege,B,1
brijestovo,B,1
briska gore,B,1
briđe,B,1
briškido,B,1
brkanovići,B,1
brkljača,B,1
brković,B,1
brljevo,B,1
brnovići,B,1
brod,B,1
brojenovac,B,1
brotnjik,B,1
broćanac grahovski,B,1
broćanac nikšićki,B,1
brskut,B,1
brzava,B,1
brčve,B,1
bršno,B,1
brštevac,B,1
buavice,B,1
bubanje,B,1
bubrežak,B,1
bucelj,B,1
budanj,B,1
budečevica,B,1
budimlja,B,1
budiši,B,1
budojevići,B,1
budovica,B,1
budza,B,1
bujake,B,1
bujkovići,B,1
bukova prodo,B,1
bukova voda,B,1
bukova šuma,B,1
bukovi doli,B,1
bukovi kraj,B,1
bukovi lokanj,B,1
bukovi potok,B,1
buljarica,B,1
bulje,B,1
buljev pod,B,1
buljići,B,1
buljunice,B,1
buljuša,B,1
bunca,B,1
bunovići,B,1
burenskido,B,1
buronje,B,1
buronji,B,1
busak,B,1
busindo,B,1
buturiće,B,1
bućin,B,1
buče,B,1
buđevac,B,1
bušnje,B,1
babalji ždrijelo,B,1
babice donje,B,1
babice gornje,B,1
babin do,B,1
babin potok,B,1
babinac,B,1
babino selo,B,1
babićkula,B,1
babića brdo,B,1
babuljice,B,1
babunovići,B,1
badnje,B,1
badnjine,B,1
baduša,B,1
badžale,B,1
bagdale,B,1
bahori,B,1
bahovo,B,1
bajovci,B,1
bajramovici,B,1
bajrići,B,1
bajčetići,B,1
bak,B,1
bakotić,B,1
balatun,B,1
balibegovići,B,1
baljivac,B,1
baljvine,B,1
baltići,B,1
balčakovići,B,1
ban polje,B,1
bandin odžak,B,1
banja lučica,B,1
banja vrućica,B,1
banjac,B,1
banjer,B,1
banjevci,B,1
banjevići,B,1
banovići selo,B,1
baonine,B,1
barakovina,B,1
barale,B,1
barbarići,B,1
bardača,B,1
barevo,B,1
barimo,B,1
barjamovići,B,1
barlovci,B,1
barmiš,B,1
barnik,B,1
barnje njive,B,1
barnosi,B,1
bastašići,B,1
batine,B,1
batići,B,1
batkovica,B,1
batković,B,1
batkovići,B,1
batkuša,B,1
batkušići,B,1
batotići,B,1
batovo,B,1
batuša,B,1
bavar,B,1
bazik,B,1
baćci,B,1
bačevići,B,1
bačulje,B,1
bačvani,B,1
bašani,B,1
bašci,B,1
bašigovci,B,1
bašića guvno,B,1
baštra,B,1
bašče,B,1
beganovi,B,1
begova korita,B,1
begović kula,B,1
begovo selo,B,1
begzadići,B,1
beheći,B,1
behrami,B,1
behrići,B,1
behtaševo brdo,B,1
beleni,B,1
belenići,B,1
benakovac,B,1
berberovina,B,1
berhamovina,B,1
berik,B,1
berkovica,B,1
berkovina,B,1
berkuša,B,1
berušica,B,1
betanja,B,1
betnja,B,1
bevrnjići,B,1
bezmilje,B,1
bezujno,B,1
beći,B,1
bečari,B,1
beširevići,B,1
beširovići,B,1
bešlići,B,1
bežđeđe,B,1
biberovo polje,B,1
bibići,B,1
bihovo,B,1
bijakovac,B,1
bijakovici,B,1
bijača,B,1
bijela kosa,B,1
bijela ploča,B,1
bijela rudina,B,1
bijeljani,B,1
bijelo bučje,B,1
bijoci,B,1
bijograd,B,1
bijonoge,B,1
bikodže,B,1
bilalovac,B,1
bilandžije,B,1
biletići,B,1
bili potok,B,1
bilinčići,B,1
biličić,B,1
bilišići,B,1
biljani donji,B,1
biljani gornji,B,1
biljača,B,1
biljezi,B,1
bilješevo,B,1
biljin,B,1
binježevo,B,1
biograci,B,1
biograd,B,1
biokovina,B,1
biokovo,B,1
birotići,B,1
biserina kula,B,1
bistarac gornji,B,1
bistrac donji,B,1
bistrik,B,1
bistrivode,B,1
bistro,B,1
bistročaj,B,1
bivolje brdo,B,1
bičer,B,1
bjegovići,B,1
bjelaj,B,1
bjelajci,B,1
bjelajski vaganac,B,1
bjelasica,B,1
bjelasovići,B,1
bjelavići,B,1
bjelač,B,1
bjeletić,B,1
bjeliš,B,1
bjeljajci,B,1
bjelnica,B,1
bjelogorci,B,1
bjelosavljevići,B,1
bjelovac,B,1
bjelovčina,B,1
bjelošev do,B,1
bjelugovina,B,1
bjelušine,B,1
blagaj japra,B,1
blagaj rijeka,B,1
blagovac,B,1
blatna,B,1
blaž,B,1
blaževac,B,1
blažijevići,B,1
blažuj,B,1
blažujevići,B,1
blizanci,B,1
blizni kuk,B,1
bliznice,B,1
blječeva,B,1
bljuštevac,B,1
bludna ravan,B,1
blučići,B,1
bnjezi,B,1
bobanovići,B,1
bobari,B,1
bobetino brdo,B,1
boboljusci,B,1
bobovica,B,1
bobovina,B,1
bobošnjak,B,1
bodenik,B,1
boderište,B,1
bodežnik,B,1
bodiroge,B,1
boganovci,B,1
bogatići,B,1
bogavići,B,1
bogdanići,B,1
bogdaše,B,1
bogdašić,B,1
bogilice,B,1
bogojević selo,B,1
bogušići,B,1
bojište,B,1
bojmunte,B,1
bojska,B,1
bojčić mahala,B,1
bokjankovac,B,1
bokare,B,1
bokavići,B,1
bokovići,B,1
bokulja,B,1
boljak,B,1
boljanić,B,1
boljanovići,B,1
boljkovac,B,1
boljkovići,B,1
borajna,B,1
borak brdo,B,1
boranj,B,1
borija,B,1
borilovići,B,1
borjanice,B,1
borogovo,B,1
borova ravan,B,1
borovinići,B,1
borovrat,B,1
borovsko,B,1
borovčevina,B,1
borovčići,B,1
borčani,B,1
borčevine,B,1
bosanska bijela,B,1
bosanska bojna,B,1
bosanski dubočac,B,1
bosanski osredci,B,1
bočac,B,1
bočinja donja,B,1
bošanje,B,1
božanovići,B,1
boždarevići,B,1
božikovac,B,1
božinci donji,B,1
božine,B,1
brabunjka,B,1
bradina,B,1
bradići,B,1
bradići donji,B,1
bradići gornji,B,1
braićevići,B,1
brajlovići,B,1
brajnovići,B,1
brakovci,B,1
brana bačići,B,1
branešci donji,B,1
branešci gornji,B,1
branido,B,1
branjevine,B,1
branjovčići,B,1
brankovići,B,1
branošica,B,1
bratač,B,1
brateljevići,B,1
bratiš,B,1
bratljevina,B,1
bravnice,B,1
bravski vaganac,B,1
bravsko,B,1
bračići,B,1
brborići,B,1
brdarići,B,1
brdijelji,B,1
brdine,B,1
brdo miloševo,B,1
brdo milosevo,B,1
brejakovići,B,1
breka,B,1
brekovi,B,1
brekovica,B,1
brestovčina,B,1
brezik,B,1
brezići,B,1
brezičani,B,1
brezje,B,1
brezova dola,B,1
brezova kosa,B,1
brezova lokva,B,1
brezove dane,B,1
brezove poljane,B,1
brezovice,B,1
brezovo polje,B,1
breštani,B,1
brgula donja,B,1
brijesnica donja,B,1
brijesnica gornja,B,1
briježnica,B,1
bristovi,B,1
briznik,B,1
briševci,B,1
brižina,B,1
brka,B,1
brlošci,B,1
brložnik,B,1
brnadići,B,1
brničani,B,1
brnj,B,1
brnjaci,B,1
brnjic,B,1
brnjica,B,1
brnjica donja,B,1
brnjica gornja,B,1
brodac donji,B,1
brodac gornji,B,1
brodar,B,1
bronjići,B,1
bronzani majdan,B,1
brova,B,1
broćanac,B,1
broćnik,B,1
brusna,B,1
brusnica,B,1
brusnica mala,B,1
brusnica velika,B,1
brutusi,B,1
brvanci,B,1
brvnik,B,1
brčigovo,B,1
buben kamen,B,1
budalića ljut,B,1
budelj gornji,B,1
budeta,B,1
budimlić japra,B,1
budisavlje,B,1
budišići,B,1
budišnja ravan,B,1
budmolići,B,1
budoši,B,1
budoželje,B,1
budraže,B,1
budžak mahala,B,1
bugovina,B,1
buhotina,B,1
buhovo,B,1
bujakovina,B,1
bujakovići,B,1
buječ,B,1
bujuša,B,1
bukanje,B,1
buklići,B,1
bukovdo,B,1
bukova gore,B,1
bukovača,B,1
bukovci,B,1
bukovica donja,B,1
bukovica gornja,B,1
bukovica mala,B,1
bukov rat,B,1
bukrići,B,1
bukurić,B,1
bukve,B,1
bukvica,B,1
bukvik donji,B,1
bukvik gornji,B,1
bulatovci,B,1
bulatovići,B,1
bulići,B,1
buljetovina,B,1
bunovci,B,1
bunovi,B,1
bunčevac,B,1
bunčići,B,1
burati,B,1
burovina,B,1
bursići,B,1
buselji,B,1
busletić,B,1
butkovići ilovača,B,1
butmir,B,1
buturović polje,B,1
buzekara,B,1
buzić mahala,B,1
buzuci,B,1
buča potok,B,1
bučinovići,B,1
bučići,B,1
buđ,B,1
buševo,B,1
bušća,B,1
bušćak,B,1
bon,B,1
valjevo,V,1
velika plana,V,1
vlasotince,V,1
vranje,V,1
vrbas,V,1
vršac,B,1
vitepsk,V,1
varna,V,1
vatikan,V,1
valensija,V,1
volos,V,1
voterford,V,1
venecija,V,1
verona,V,1
vičenca,V,1
vanadzor,V,1
vankuver,V,1
vinipeg,V,1
viktorija,V,1
vindzor,V,1
vuhan,V,1
varadero,V,1
vijentijan,V,1
vilnjus,V,1
vaduc,V,1
veles,V,1
veno,V,1
vindhuk,V,1
valvis bej,V,1
velington,V,1
varšava,V,1
vroclav,V,1
vila nova de gaja,V,1
volgograd,V,1
vašington,V,1
vestminster,V,1
vinčester,V,1
vulverhempton,V,1
vanta,V,1
vilerban,V,1
varaždin,V,1
vinkovci,V,1
vukovar,V,1
valparaiso,V,1
vintertur,V,1
vesteros,V,1
valjadolid,V,1
vigo,V,1
vitorija,V,1
veliki crljeni,V,1
veliko gradište,V,1
vladičin han,V,1
vranjska banja,V,1
vrnjačka banja,V,1
vučje,V,1
velika kladuša,V,1
visoko,V,1
valpovo,V,1
varaždinske toplice,V,1
velika gorica,V,1
virovitica,V,1
vis,V,1
vodice,V,1
vodnjan,V,1
vrbovec,V,1
vrbovsko,V,1
vrgorac,V,1
vrlika,V,1
velenje,V,1
vipavski križ,V,1
vareš,V,1
višegrad,V,1
vitez,V,1
vogošća,V,1
vucitrn,V,1
vučitrn,V,1
vajska,V,1
vajuga,V,1
vakup,V,1
valakonje,V,1
valačevi,V,1
valevac,V,1
valjavica,V,1
valniš,V,1
valog,V,1
valok,V,1
varadin,V,1
varevo,V,1
varnice,V,1
varvarin,V,1
vasilići,V,1
vasilj,V,1
vasiljevac,V,1
vasovići,V,1
vatin,V,1
vašica,V,1
vele polje,V,1
velebit,V,1
velereč,V,1
velesnica,V,1
velicovi,V,1
velika bara,V,1
velika biljanica,V,1
velika braina,V,1
velika bresnica,V,1
velika drenova,V,1
velika grabovnica,V,1
velika granice,V,1
velika greda,V,1
velika ivanča,V,1
velika jasikova,V,1
velika kaludra,V,1
velika kamenica,V,1
velika kopašnica,V,1
velika krsna,V,1
velika kruševica,V,1
velika lomnica,V,1
velika lukanja,V,1
velika moštanica,V,1
velika palanka,V,1
velika reka,V,1
velika remeta,V,1
velika sejanica,V,1
velika sugubina,V,1
velika vrbica,V,1
velike pčelice,V,1
veliki borak,V,1
veliki drenovac,V,1
veliki gaj,V,1
veliki izvor,V,1
veliki jasenovac,V,1
veliki jovanovac,V,1
veliki krčimir,V,1
veliki kupci,V,1
veliki mokri lug,V,1
veliki popovac,V,1
veliki popović,V,1
veliki radinci,V,1
veliki ribari,V,1
veliki suvodol,V,1
veliki trnovac,V,1
veliki vrtop,V,1
veliki šenj,V,1
veliki šiljegovac,V,1
veliko bonjince,V,1
veliko crniće,V,1
veliko golovode,V,1
veliko krušince,V,1
veliko krčmare,V,1
veliko laole,V,1
veliko orašje,V,1
veliko pupavce,V,1
veliko selo,V,1
veliko središte,V,1
veliko trnjane,V,1
veliko vojlovce,V,1
veličkovci,V,1
veliševac,V,1
velja glava,V,1
veljkovo,V,1
veljkovska mahala,V,1
velkićeva mahala,V,1
velkova mahala,V,1
veluće,V,1
venčac,V,1
venčane,V,1
veprovac,V,1
vertevica,V,1
verzar,V,1
veselinci,V,1
veselinovac,V,1
veseniće,V,1
veskoviće,V,1
veta,V,1
veternik,V,1
vever,V,1
vezičevo,V,1
vidim,V,1
vidova,V,1
vidovac,V,1
vidovača,V,1
vidovo,V,1
vidrovac,V,1
vigošte,V,1
vilandrica,V,1
viljuša,V,1
vilovi,V,1
vilovo,V,1
vinarce,V,1
vinci,V,1
vinicka,V,1
vinjište,V,1
vinorača,V,1
vinča,V,1
virine,V,1
virovi,V,1
virovo,V,1
visibaba,V,1
visić,V,1
visočka,V,1
visočka ržana,V,1
visočke pivnice,V,1
vitance,V,1
vitanci,V,1
vitanovac,V,1
vitasi,V,1
viteževo,V,1
vitibor,V,1
vitkovac,V,1
vitkovica,V,1
vitkoviće,V,1
vitkovo,V,1
vitojevci,V,1
vitos,V,1
vitovnica,V,1
vitoše,V,1
vitoševac,V,1
vizić,V,1
više selo,V,1
višesava,V,1
viševac,V,1
viševce,V,1
višnjeva,V,1
višnjevac,V,1
višnjica,V,1
višnjice,V,1
višnjićevo,V,1
višnjići,V,1
vladimirci,V,1
vladimirovac,V,1
vladičina ornica,V,1
vladovce,V,1
vlahinja,V,1
vlajkova mahala,V,1
vlajkovac,V,1
vlajkovci,V,1
vlakča,V,1
vlaole,V,1
vlase,V,1
vlasenica,V,1
vlasi,V,1
vlasina okruglica,V,1
vlasina rid,V,1
vlasina stojkovićeva,V,1
vlasovo,V,1
vlasteljice,V,1
vlaška mahala,V,1
vlaški do,V,1
vlaško polje,V,1
vlaščić,V,1
vlkovija,V,1
vodanj,V,1
vodeničari,V,1
vogance,V,1
voganj,V,1
voinovići,V,1
vojilovo,V,1
vojinov rid,V,1
vojka,V,1
vojkovci,V,1
vojkoviće,V,1
vojmilovići,V,1
vojna bašta,V,1
vojnegovac,V,1
vojnici,V,1
vojniće,V,1
vojska,V,1
vojvoda stepa,V,1
vojvodinci,V,1
volijak,V,1
voljavča,V,1
voljevci,V,1
voljevče,V,1
voljčince,V,1
voluja,V,1
volujac,V,1
voćnjak,V,1
vošanovac,V,1
voždovac,V,1
vragočanica,V,1
vrana,V,1
vrandol,V,1
vrane,V,1
vraneša,V,1
vraneši,V,1
vranić,V,1
vranići,V,1
vranište,V,1
vranjani,V,1
vranovac,V,1
vranoviće,V,1
vranovo,V,1
vranštica,V,1
vrapce,V,1
vrapci,V,1
vrapče,V,1
vratare,V,1
vratarnica,V,1
vratna,V,1
vratnište,V,1
vraćevšnica,V,1
vračevgaj,V,1
vračević,V,1
vražogrnac,V,1
vražogrnci,V,1
vrba,V,1
vrban,V,1
vrbeta,V,1
vrbica,V,1
vrbić,V,1
vrbnica,V,1
vrbovno,V,1
vrbovski,V,1
vrdila,V,1
vrdnik,V,1
vreoci,V,1
vrgudinac,V,1
vrh polje,V,1
vrla strana,V,1
vrlane,V,1
vrmbaje,V,1
vrmdža,V,1
vrnjci,V,1
vrsjenice,V,1
vrteška,V,1
vrtiglav,V,1
vrtine,V,1
vrtište,V,1
vrtovac,V,1
vrtovska,V,1
vrujica,V,1
vrćenovica,V,1
vrčin,V,1
vršački ritovi,V,1
vrševac,V,1
vujanovo,V,1
vujetinci,V,1
vujinovača,V,1
vujinovići,V,1
vukadinova mahala,V,1
vukajlovići,V,1
vukanja,V,1
vukanska mahala,V,1
vukašinovac,V,1
vukićevica,V,1
vukmanovac,V,1
vukmanovo,V,1
vukona,V,1
vukosavci,V,1
vukosavići,V,1
vukovac,V,1
vukovića mala,V,1
vukovići,V,1
vukošić,V,1
vukušica,V,1
vukčevići,V,1
vulovića mala,V,1
vunevci,V,1
vus,V,1
vučadelce,V,1
vučenac,V,1
vučidel,V,1
vučije polje,V,1
vučijići,V,1
vučina mahala,V,1
vučinci,V,1
vučinica,V,1
vučiniće,V,1
vučić,V,1
vučja lokva,V,1
vučkovci,V,1
vabriga,V,1
vagan,V,1
vagan popinski,V,1
vagovina,V,1
valbandon,V,1
valdebek,V,1
valentinovo,V,1
valentići,V,1
validžići,V,1
valkarin,V,1
valtura,V,1
valun,V,1
vanjići,V,1
vantačići,V,1
varaci,V,1
vardarac,V,1
vardići,V,1
varivode,V,1
varićaci,V,1
varljeni,V,1
varvodići,V,1
vatasi,V,1
vačane,V,1
vaška,V,1
važminec,V,1
vedro polje,V,1
vegari,V,1
vejini,V,1
vekići,V,1
vela luka,V,1
vela traba,V,1
vela učka,V,1
vele mune,V,1
vele srakane,V,1
veleniki,V,1
veleševec,V,1
veli brgud,V,1
veli dol,V,1
veli drvenik,V,1
veli godinj,V,1
veli golji,V,1
veli iž,V,1
veli ježenj,V,1
veli losinj,V,1
veli rat,V,1
veli turini,V,1
velika,V,1
velika barna,V,1
velika brajinska,V,1
velika branjevina,V,1
velika buna,V,1
velika dapčevica,V,1
velika erpenja,V,1
velika horvatska,V,1
velika hrastilnica,V,1
velika jamnička,V,1
velika klisa,V,1
velika kopanica,V,1
velika kosnica,V,1
velika ludina,V,1
velika milešina,V,1
velika mlaka,V,1
velika mučna,V,1
velika njiva,V,1
velika ostrna,V,1
velika peratovica,V,1
velika pisanica,V,1
velika popina,V,1
velika rudinka,V,1
velika trnava,V,1
velika trnovitica,V,1
velika ves,V,1
velika čista,V,1
velika črešnjevica,V,1
velike brisnice,V,1
veliki bastaji,V,1
veliki broćanac,V,1
veliki bukovec,V,1
veliki didovići,V,1
veliki gorenec,V,1
veliki grđevac,V,1
veliki lovrečan,V,1
veliki nebriževac,V,1
veliki obljaj,V,1
veliki pašijan,V,1
veliki pomoćin,V,1
veliki potočec,V,1
veliki prolog,V,1
veliki raven,V,1
veliki vareški,V,1
veliki vrh kamanjski,V,1
veliki zdenci,V,1
veliki čukur,V,1
veliko korenovo,V,1
veliko krčevo,V,1
veliko nabrđe,V,1
veliko svinjičko,V,1
veliko trgovišće,V,1
veliko trojstvo,V,1
veliko vukovje,V,1
velimirovac,V,1
veliškovci,V,1
velji do,V,1
velji vrh,V,1
velji zrnići,V,1
veljun,V,1
veprinac,V,1
vera,V,1
veroći,V,1
vetma,V,1
vetovo,V,1
većeslavec,V,1
vicani,V,1
vid,V,1
videkić selo,V,1
videkići,V,1
vidići,V,1
vidišice,V,1
vidovci,V,1
vidovec,V,1
vidovec krapinski,V,1
vidovec petrovski,V,1
vidović,V,1
vidovići,V,1
vidoši,V,1
vidrenjak,V,1
viganj,V,1
vilanija,V,1
vilenjak,V,1
vilensko brdo,V,1
vilić selo,V,1
viljevo,V,1
vinež,V,1
vinica,V,1
vinišće,V,1
vinjerac,V,1
vinkovac,V,1
vinkovački banovci,V,1
vinogradi ludbreški,V,1
vinčići,V,1
vir,V,1
virić,V,1
virje,V,1
virje križovljansko,V,1
visak,V,1
visignano,V,1
viskovići,V,1
visovac,V,1
vitaljina,V,1
vitić,V,1
vivodina,V,1
viškovci,V,1
viškovo,V,1
vižinada,V,1
vladislavci,V,1
vladići,V,1
vladović,V,1
vladovići,V,1
vlahović,V,1
vlahutini,V,1
vlaka,V,1
vlake,V,1
vlatkovac,V,1
vlašići,V,1
vodanovići,V,1
vodenjak,V,1
vodostaj,V,1
vojakovac,V,1
vojkovići,V,1
vojnić,V,1
vojnovići,V,1
vojvodići,V,1
volarice,V,1
volinja,V,1
volinjski jarak,V,1
voljavec riječki,V,1
voloder,V,1
voloderi,V,1
volosko,V,1
vozilići,V,1
voćin,V,1
vođinci,V,1
vošteni,V,1
vrabač,V,1
vrajtovići,V,1
vrandolac,V,1
vranja,V,1
vranjesi,V,1
vranješi,V,1
vranjic,V,1
vrankovići,V,1
vranojelje,V,1
vranovača,V,1
vranovine,V,1
vrančići,V,1
vrata,V,1
vratišinec,V,1
vrbani,V,1
vrbanj,V,1
vrbanja,V,1
vrbanovec,V,1
vrbica trojstvena,V,1
vrbje,V,1
vrbnik,V,1
vrboska,V,1
vrbova,V,1
vrbovac podborski,V,1
vrbovačko brdo,V,1
vrbovec rakovečki,V,1
vrbovec samoborski,V,1
vrbovljani,V,1
vrcani,V,1
vrdol,V,1
vrdolać,V,1
vrdoljaci,V,1
vrelo koreničko,V,1
vrgada,V,1
vrgoči,V,1
vrh,V,1
vrh letovanićki,V,1
vrhovac sokolovački,V,1
vrhovci crkveni,V,1
vrhovci gradski,V,1
vrhovine,V,1
vrijanac selo,V,1
vrišti,V,1
vrižice,V,1
vrkići,V,1
vrlić,V,1
vrlići,V,1
vrnjak,V,1
vrpolje,V,1
vrpolje bansko,V,1
vrsar,V,1
vrsi,V,1
vrtače,V,1
vrtlinska,V,1
vrulje,V,1
vrvari,V,1
vržnaveri,V,1
vuco,V,1
vudrag,V,1
vugdelići,V,1
vujević,V,1
vujevići,V,1
vujice,V,1
vujin kamen,V,1
vujovići,V,1
vujčići,V,1
vujčići zubace,V,1
vuka,V,1
vukadini,V,1
vukani,V,1
vukasovići,V,1
vukelić-draga,V,1
vukelići,V,1
vuki,V,1
vukići,V,1
vukmani,V,1
vukmanić,V,1
vukmiri,V,1
vukmirovići,V,1
vukojevci,V,1
vukojevići,V,1
vukomerić,V,1
vukosavljevica,V,1
vukova gorica,V,1
vukovec,V,1
vukovina,V,1
vukšići,V,1
vulete,V,1
vuletići,V,1
vulići,V,1
vurot,V,1
vućkovići,V,1
vučak,V,1
vučani,V,1
vučci,V,1
vučemili,V,1
vučevica,V,1
vučinići,V,1
vučipolje,V,1
vučići,V,1
vučjak,V,1
vučjak feričanački,V,1
vučkovac,V,1
vučkovići,V,1
vušići,V,1
vužići,V,1
vala,V,1
valdanos,V,1
vališta,V,1
varda,V,1
vardišta,V,1
varine,V,1
vasiljevići,V,1
vatnikaj,V,1
vaškovo,V,1
velembuši,V,1
velenica,V,1
velestovo,V,1
veleta,V,1
velika plaža,V,1
velike crnokrpe,V,1
velike šljeme,V,1
veliki orah,V,1
veliki ostros,V,1
veliko krće,V,1
veliko rađevo,V,1
velimlje,V,1
veliđe,V,1
velja aluga,V,1
velja dolina,V,1
velja gorana,V,1
velja lazina,V,1
velja ržišta,V,1
velja zagreda,V,1
velje brdo,V,1
velje polje,V,1
velje selo,V,1
velje slacko,V,1
velji brijeg,V,1
velji kaliman,V,1
velji kraj,V,1
velji mikulići,V,1
velji pištet,V,1
velji potok,V,1
veljizalazi,V,1
veljinići,V,1
veruša,V,1
večerići,V,1
vežišta,V,1
vidačica,V,1
vidijenje,V,1
vidne,V,1
vidov potok,V,1
vidre,V,1
vidrovan,V,1
vignjevići,V,1
vijenac,V,1
vilac,V,1
vilače,V,1
vilići,V,1
vilusi,V,1
vinići,V,1
vinogradine,V,1
vinogradišta,V,1
virak,V,1
virpazar,V,1
visočke,V,1
vitalac,V,1
vitasojevići,V,1
viti jasen,V,1
vitkove staje,V,1
vitoglav,V,1
viš,V,1
višnje,V,1
višnjevo,V,1
višnjića do,V,1
vjeternik,V,1
vjetrina,V,1
vjetroševice,V,1
vladni,V,1
vladoši,V,1
vlahovina,V,1
vlahovići,V,1
vlaovići,V,1
vlaševica,V,1
vocje,V,1
vodni do,V,1
vodno,V,1
vojinovići,V,1
vojnići,V,1
vojno selo,V,1
vojtina,V,1
voljavac,V,1
volujnik,V,1
vonjin do,V,1
vozarine,V,1
vraca,V,1
vraničke njive,V,1
vranj,V,1
vranjak,V,1
vranjača,V,1
vranještica,V,1
vranjina,V,1
vranovići,V,1
vratište,V,1
vratnica,V,1
vraćenovići,V,1
vrbe,V,1
vrbice,V,1
vrbov lug,V,1
vrela,V,1
vrgaševići,V,1
vrh polja,V,1
vrijesno,V,1
vrsajke,V,1
vrta,V,1
vrtlina,V,1
vrtovi,V,1
vrtoč polje,V,1
vrujice,V,1
vrulja,V,1
vrševo,V,1
vujkovina,V,1
vujkovići,V,1
vujkovo ždrijelo,V,1
vujovske ravni,V,1
vukanovići,V,1
vukićevići,V,1
vukodo,V,1
vukoderica,V,1
vukorani,V,1
vukotica,V,1
vukotići,V,1
vukov do,V,1
vukov pod,V,1
vukove zgrade,V,1
vukovo brdo,V,1
vuksanlekići,V,1
vuksanovići,V,1
vuksanovo gumno,V,1
vulevići,V,1
vuljan,V,1
vuljevići,V,1
vusanje,V,1
vuča,V,1
vučedabići,V,1
vučevo,V,1
vučica,V,1
vučje selište,V,1
vadetina,V,1
vaganj,V,1
vaganjac,V,1
valje,V,1
valovi,V,1
varalići,V,1
vardište,V,1
varizi,V,1
varoš,V,1
varoška rijeka,V,1
vasarovići,V,1
vasil mahala,V,1
vasiljevci,V,1
vaskovići,V,1
vedašić,V,1
vedovica,V,1
vejzovići,V,1
vela,V,1
velagići,V,1
velenići,V,1
veletovo,V,1
velečevo,V,1
velijašnica,V,1
velije,V,1
velika brijesnica,V,1
velika gata,V,1
velika gostilja,V,1
velika jesenica,V,1
velika klisura,V,1
velika ljubina,V,1
velika obarska,V,1
velika rujiška,V,1
velika sočanica,V,1
velika žuljevica,V,1
velikesotnice,V,1
veliki badić,V,1
veliki belinkovac,V,1
veliki cvjetnić,V,1
veliki dolac,V,1
veliki dubovik,V,1
veliki guber,V,1
veliki junuzovići,V,1
veliki kablići,V,1
veliki mošunj,V,1
veliki mračaj,V,1
veliki radić,V,1
veliki skočaj,V,1
veliki stjenjani,V,1
veliki trnovci,V,1
veliki čardak,V,1
veliko dvorište,V,1
veliko očijevo,V,1
veliko palančište,V,1
veliko tičevo,V,1
veliko založje,V,1
veliko čajno,V,1
veličani,V,1
velja gora,V,1
